Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Elizabeth Williams,ATL,C-F,32,761,32,32,23.8,2.5,4.8,.516,0.0,0.0,,2.5,4.8,.516,0.8,1.7,.509,2.0,4.9,1.2,1.1,1.3,0.8,1.9,5.8
Kiana Williams,SEA,G,10,35,10,0,3.5,0.1,0.7,.143,0.1,0.6,.167,0.0,0.1,.000,0.1,0.1,1.000,0.0,0.4,0.2,0.1,0.0,0.2,0.3,0.4
Riquna Williams,LVA,G,32,833,32,32,26.0,3.6,8.0,.444,2.0,4.7,.417,1.6,3.3,.481,1.4,1.6,.920,0.2,2.6,1.6,0.8,0.3,0.7,1.5,10.5
A'ja Wilson,LVA,C,32,1021,32,32,31.9,6.5,14.6,.444,0.0,0.0,1.000,6.4,14.5,.443,5.3,6.0,.876,2.0,9.3,3.1,0.9,1.3,1.4,1.5,18.3
Aaliyah Wilson,IND,G,14,119,14,0,8.5,0.4,1.9,.231,0.1,0.5,.143,0.4,1.4,.263,0.1,0.3,.500,0.4,0.9,0.6,0.2,0.1,0.6,1.2,1.1
Jackie Young,LVA,G,32,1016,32,32,31.8,4.8,9.6,.507,0.2,0.6,.250,4.7,8.9,.524,2.3,2.8,.833,0.6,4.1,3.2,1.1,0.3,1.5,1.8,12.2
Amanda Zahui B.,LAS,C,30,714,30,27,23.8,3.5,8.2,.429,1.0,3.6,.280,2.5,4.7,.543,1.1,1.4,.767,0.8,5.1,1.0,0.6,1.2,1.8,3.3,9.2
Shavonte Zellous,WAS,G,28,442,28,5,15.8,1.5,4.1,.377,0.4,1.5,.244,1.2,2.6,.452,0.9,1.1,.806,0.6,2.4,1.6,0.4,0.2,0.8,1.7,4.3
Kristine Anigwe,TOT,F-C,10,136,10,1,13.6,1.2,2.9,.414,0.0,0.0,,1.2,2.9,.414,1.0,1.8,.556,1.1,3.3,0.5,0.5,0.1,1.2,2.8,3.4
Cierra Burdick,TOT,F,14,64,14,0,4.6,0.4,0.8,.455,0.0,0.0,,0.4,0.8,.455,0.2,0.4,.600,0.5,1.4,0.4,0.2,0.2,0.2,0.4,0.9
Emma Cannon,TOT,F,20,295,20,6,14.8,2.3,5.1,.446,0.4,1.2,.292,1.9,3.9,.494,0.7,0.9,.722,1.3,3.7,0.9,0.3,0.2,1.6,2.1,5.5
Layshia Clarendon,TOT,G,22,543,22,20,24.7,4.2,8.1,.517,0.2,0.6,.357,4.0,7.5,.530,1.3,1.7,.784,0.5,3.0,5.4,0.6,0.0,3.0,2.7,9.9
Lauren Cox,TOT,F,26,305,26,0,11.7,1.0,2.5,.385,0.1,0.3,.250,0.9,2.2,.404,0.6,0.8,.800,0.6,3.0,0.5,0.5,0.6,0.6,1.1,2.6
Candice Dupree,TOT,F,26,463,26,6,17.8,2.8,6.5,.435,0.0,0.3,.143,2.8,6.3,.448,0.7,0.8,.818,0.6,3.0,0.7,0.5,0.2,0.8,1.1,6.4
Dana Evans,TOT,G,29,221,29,0,7.6,0.9,2.7,.342,0.6,1.6,.400,0.3,1.2,.265,0.8,0.9,.885,0.0,0.4,1.0,0.2,0.0,0.6,0.7,3.3
Bria Holmes,TOT,G,19,318,19,5,16.7,1.6,5.1,.323,0.4,1.7,.242,1.2,3.3,.365,0.7,1.2,.565,1.1,2.6,1.1,0.8,0.3,1.1,1.1,4.4
Joyner Holmes,TOT,F,5,28,5,0,5.6,1.0,2.0,.500,0.6,0.8,.750,0.4,1.2,.333,0.0,0.0,,0.0,0.8,0.6,0.0,0.2,0.4,0.6,2.6
Natasha Mack,TOT,F-C,4,18,4,0,4.5,0.5,0.8,.667,0.0,0.0,,0.5,0.8,.667,0.5,0.5,1.000,0.3,1.0,0.0,0.0,0.0,0.5,0.5,1.5
Karlie Samuelson,TOT,G,14,206,14,3,14.7,1.1,3.1,.364,0.9,2.2,.387,0.3,0.9,.308,0.5,0.6,.778,0.2,1.9,0.8,0.5,0.0,0.6,1.5,3.6
Kiah Stokes,TOT,C,24,443,24,8,18.5,0.7,1.2,.571,0.0,0.1,.500,0.6,1.1,.577,0.2,0.3,.667,1.5,5.4,0.8,0.4,0.7,0.5,1.4,1.5
Shatori Walker-Kimbrough,TOT,G,17,350,17,13,20.6,2.4,4.6,.513,0.5,1.5,.320,1.9,3.1,.604,1.8,2.1,.857,0.2,1.4,0.9,0.7,0.3,1.2,1.6,6.9
Kristine Anigwe,DAL,F-C,3,30,3,0,10.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,0.3,0.7,.500,0.3,2.0,0.0,0.3,0.0,0.7,2.3,2.3
Cierra Burdick,PHO,F,4,19,4,0,4.8,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,0.0,0.0,,0.8,1.8,0.8,0.3,0.3,0.3,0.5,1.0
Emma Cannon,LVA,F,3,17,3,0,5.7,0.7,1.7,.400,0.0,0.7,.000,0.7,1.0,.667,0.7,0.7,1.000,0.7,1.7,0.3,0.0,0.3,1.0,1.0,2.0
Layshia Clarendon,NYL,G,1,3,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
Lauren Cox,IND,F,11,95,11,0,8.6,0.5,1.7,.316,0.1,0.3,.333,0.5,1.5,.313,0.2,0.2,1.000,0.5,2.0,0.3,0.4,0.3,0.6,0.8,1.4
Candice Dupree,SEA,F,16,260,16,2,16.3,2.6,5.9,.436,0.1,0.3,.250,2.5,5.6,.444,0.7,0.7,1.000,0.5,2.5,0.7,0.4,0.2,0.8,1.3,5.9
Dana Evans,DAL,G,6,24,6,0,4.0,0.2,1.0,.167,0.2,0.5,.333,0.0,0.5,.000,0.3,0.3,1.000,0.0,0.0,0.5,0.0,0.0,0.7,0.5,0.8
Bria Holmes,LAS,G,17,312,17,5,18.4,1.8,5.6,.326,0.5,1.9,.242,1.4,3.6,.371,0.8,1.4,.565,1.2,2.8,1.2,0.9,0.4,1.2,1.2,4.9
Joyner Holmes,NYL,F,1,5,1,0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Natasha Mack,CHI,F-C,3,16,3,0,5.3,0.7,1.0,.667,0.0,0.0,,0.7,1.0,.667,0.7,0.7,1.000,0.3,1.3,0.0,0.0,0.0,0.7,0.7,2.0
Karlie Samuelson,LAS,G,11,174,11,3,15.8,1.2,3.1,.382,1.0,2.1,.478,0.2,1.0,.182,0.5,0.6,.714,0.3,2.3,0.8,0.6,0.0,0.5,1.8,3.8
Kiah Stokes,NYL,C,9,135,9,0,15.0,0.7,1.2,.545,0.1,0.2,.500,0.6,1.0,.556,0.2,0.2,1.000,0.9,4.2,0.6,0.4,0.7,0.7,1.6,1.7
Shatori Walker-Kimbrough,CON,G,1,4,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
Layshia Clarendon,MIN,G,21,540,21,20,25.7,4.4,8.5,.517,0.2,0.7,.357,4.1,7.8,.530,1.4,1.8,.784,0.6,3.1,5.7,0.6,0.0,3.0,2.8,10.4
Joyner Holmes,LVA,F,4,23,4,0,5.8,1.3,2.5,.500,0.8,1.0,.750,0.5,1.5,.333,0.0,0.0,,0.0,1.0,0.5,0.0,0.3,0.3,0.5,3.3
Shatori Walker-Kimbrough,WAS,G,16,346,16,13,21.6,2.5,4.9,.513,0.5,1.6,.320,2.0,3.3,.604,1.9,2.2,.857,0.3,1.4,1.0,0.8,0.3,1.2,1.7,7.4
Kristine Anigwe,LAS,F-C,7,106,7,1,15.1,1.3,3.3,.391,0.0,0.0,,1.3,3.3,.391,1.3,2.3,.563,1.4,3.9,0.7,0.6,0.1,1.4,3.0,3.9
Emma Cannon,CON,F,5,58,5,0,11.6,1.6,3.4,.471,0.8,1.6,.500,0.8,1.8,.444,0.2,0.4,.500,1.0,3.0,0.8,0.0,0.2,1.0,2.0,4.2
Natasha Mack,MIN,F-C,1,2,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cierra Burdick,MIN,F,3,10,3,0,3.3,0.7,1.0,.667,0.0,0.0,,0.7,1.0,.667,0.7,1.0,.667,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.0
Dana Evans,CHI,G,23,197,23,0,8.6,1.1,3.2,.356,0.7,1.8,.405,0.4,1.3,.290,0.9,1.0,.875,0.0,0.5,1.2,0.2,0.0,0.6,0.8,3.9
Cierra Burdick,SEA,F,7,35,7,0,5.0,0.1,0.6,.250,0.0,0.0,,0.1,0.6,.250,0.1,0.3,.500,0.6,1.7,0.4,0.3,0.3,0.3,0.6,0.4
Emma Cannon,IND,F,12,220,12,6,18.3,2.9,6.6,.443,0.3,1.2,.214,2.7,5.4,.492,0.8,1.2,.714,1.5,4.5,1.0,0.4,0.2,2.0,2.4,6.9
Kiah Stokes,LVA,C,15,308,15,8,20.5,0.7,1.1,.588,0.0,0.0,,0.7,1.1,.588,0.1,0.3,.500,1.8,6.1,1.0,0.4,0.7,0.5,1.3,1.5
Lauren Cox,LAS,F,15,210,15,0,14.0,1.3,3.1,.413,0.1,0.3,.200,1.2,2.7,.439,0.9,1.2,.778,0.7,3.7,0.6,0.7,0.9,0.6,1.3,3.5
Karlie Samuelson,SEA,G,3,32,3,0,10.7,1.0,3.3,.300,0.3,2.7,.125,0.7,0.7,1.000,0.7,0.7,1.000,0.0,0.3,0.7,0.0,0.0,1.0,0.3,3.0
Candice Dupree,ATL,F,10,203,10,4,20.3,3.3,7.6,.434,0.0,0.3,.000,3.3,7.3,.452,0.7,1.1,.636,0.7,3.8,0.6,0.5,0.2,0.9,0.8,7.3
Bria Holmes,LVA,G,2,6,2,0,3.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0
