Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Christi Thomas,MIN,F-C,11,66,11,0,6.0,0.1,1.9,.048,0.0,0.6,.000,0.1,1.3,.071,0.1,0.2,.500,0.5,1.4,0.3,0.3,0.5,0.5,1.4,0.3
Tina Thompson*,LAS,F,34,1182,34,34,34.8,4.5,11.6,.385,1.5,4.1,.369,2.9,7.5,.394,2.5,2.9,.867,1.4,5.9,2.3,0.8,0.7,2.8,2.1,13.0
Erin Thorn,CHI,G,34,577,34,0,17.0,2.1,5.0,.424,1.1,2.7,.402,1.0,2.3,.449,0.9,1.0,.909,0.4,1.6,1.6,0.6,0.0,0.9,0.9,6.2
Kristi Toliver,CHI,G,27,386,27,0,14.3,2.7,5.9,.453,1.5,3.3,.444,1.2,2.6,.464,0.8,0.9,.913,0.2,1.4,1.9,0.4,0.1,1.6,1.2,7.6
Barbara Turner,CON,G-F,7,144,7,0,20.6,1.1,5.6,.205,0.6,3.6,.160,0.6,2.0,.286,1.1,1.4,.800,0.6,2.1,2.0,0.7,0.0,0.6,1.7,4.0
Kia Vaughn,NYL,C,34,396,34,1,11.6,2.1,4.4,.493,0.0,0.1,.000,2.1,4.3,.500,0.5,1.0,.500,1.0,2.6,0.2,0.2,0.1,0.9,1.7,4.8
Ashley Walker,SEA,F-C,13,90,13,0,6.9,0.5,2.2,.250,0.1,0.5,.167,0.5,1.7,.273,0.6,0.8,.800,0.5,1.8,0.3,0.2,0.2,0.5,1.5,1.8
DeMya Walker,SAC,F,34,821,34,30,24.1,3.5,7.4,.476,0.0,0.0,.000,3.5,7.3,.478,1.6,2.1,.726,1.6,4.6,1.9,0.8,0.5,2.7,3.3,8.6
Ann Wauters,SAS,C,17,463,17,16,27.2,5.4,9.9,.548,0.1,0.4,.167,5.4,9.5,.562,2.1,3.1,.673,1.7,5.6,1.1,0.8,0.4,2.6,2.3,12.9
Lindsay Whalen*,CON,G,34,1000,34,34,29.4,4.1,9.6,.430,0.6,2.4,.265,3.5,7.2,.486,3.4,3.8,.891,1.2,4.6,4.6,1.3,0.1,1.9,2.6,12.3
Erica White,IND,G,2,18,2,0,9.0,0.5,3.0,.167,0.0,1.5,.000,0.5,1.5,.333,0.0,0.0,,0.0,1.0,2.0,0.5,0.5,0.0,0.5,1.0
Tan White,CON,G,30,659,30,15,22.0,3.2,8.2,.393,1.6,4.3,.377,1.6,3.9,.410,1.4,1.7,.840,0.7,2.7,2.2,1.2,0.3,1.2,2.4,9.5
Tamika Whitmore,CON,F,24,376,24,1,15.7,1.5,5.3,.291,0.3,1.0,.304,1.3,4.3,.288,1.0,1.4,.727,0.9,2.2,1.0,0.4,0.1,0.8,1.4,4.4
Khadijah Whittington,IND,F,3,25,3,0,8.3,2.0,3.3,.600,0.0,0.0,,2.0,3.3,.600,0.0,0.0,,0.7,1.7,0.7,0.0,0.0,0.0,0.7,4.0
Candice Wiggins,MIN,G,34,1017,34,34,29.9,4.0,10.6,.375,1.2,3.9,.321,2.7,6.7,.406,3.9,4.4,.893,0.9,2.9,2.6,1.2,0.2,2.4,2.9,13.1
Le'coe Willingham,PHO,F,34,713,34,34,21.0,4.0,7.5,.533,0.0,0.2,.125,4.0,7.3,.547,2.0,2.3,.848,1.9,4.2,1.0,0.6,0.3,1.4,2.7,10.0
Lisa Willis,SAC,G,2,5,2,0,2.5,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
Christina Wirth,IND,F,21,121,21,0,5.8,0.4,1.4,.276,0.2,0.7,.357,0.1,0.7,.200,0.0,0.0,1.000,0.1,0.7,0.6,0.1,0.0,0.1,0.6,1.0
Lindsay Wisdom-Hylton,LAS,F,29,197,29,0,6.8,1.0,2.1,.459,0.0,0.0,1.000,0.9,2.1,.450,0.4,0.7,.632,0.5,1.4,0.3,0.1,0.3,0.5,0.4,2.4
Tanisha Wright,SEA,G,33,1072,33,33,32.5,4.5,9.8,.463,0.2,0.9,.267,4.3,8.9,.483,2.9,3.2,.906,1.3,3.5,3.9,1.5,0.3,2.6,3.6,12.2
Brooke Wyckoff,CHI,F,27,531,27,23,19.7,1.0,2.7,.378,0.7,1.9,.392,0.3,0.9,.348,0.3,0.3,.875,0.6,2.7,1.4,0.4,0.7,1.1,2.3,3.1
Sophia Young-Malcolm,SAS,F,33,1113,33,33,33.7,6.6,14.6,.454,0.5,1.7,.309,6.1,12.9,.473,4.4,5.7,.767,2.1,6.5,1.6,1.3,0.5,1.9,2.0,18.2
Shavonte Zellous,DET,G,34,802,34,4,23.6,3.5,8.7,.397,0.4,1.4,.306,3.0,7.3,.415,4.6,5.3,.856,0.7,3.1,1.8,0.8,0.5,2.3,3.3,11.9
Shanna Zolman,SAS,G,19,176,19,1,9.3,1.8,4.0,.461,1.1,2.4,.444,0.8,1.6,.484,0.3,0.3,.833,0.0,0.5,0.3,0.1,0.0,0.3,0.6,5.0
Kristin Haynie,TOT,G,29,317,29,3,10.9,1.1,3.0,.375,0.3,1.0,.286,0.9,2.1,.417,0.6,0.7,.810,0.3,1.4,1.0,0.9,0.0,0.9,0.9,3.1
Tasha Humphrey,TOT,C,28,407,28,4,14.5,2.2,5.9,.373,0.8,2.5,.310,1.4,3.4,.421,0.9,1.1,.774,0.5,2.6,0.4,0.5,0.3,0.7,2.5,6.1
Crystal Kelly,TOT,F,34,367,34,4,10.8,1.0,2.3,.418,0.0,0.0,.000,1.0,2.3,.423,1.9,2.2,.840,0.8,1.6,0.4,0.3,0.1,1.0,1.6,3.8
Katie Mattera,TOT,C,15,102,15,0,6.8,1.1,1.7,.640,0.0,0.0,,1.1,1.7,.640,0.5,1.0,.533,0.6,1.9,0.1,0.1,0.6,1.3,1.5,2.7
Armintie Herrington,TOT,G,33,421,33,0,12.8,1.0,2.5,.381,0.0,0.0,,1.0,2.5,.381,0.9,1.5,.580,1.0,2.3,0.9,0.5,0.1,0.8,1.3,2.8
Nikki Teasley,TOT,G,21,456,21,17,21.7,1.3,3.3,.391,0.8,2.2,.362,0.5,1.0,.455,0.5,0.6,.833,0.1,1.5,2.8,0.7,0.2,1.3,2.1,3.9
Tamera Young,TOT,F,21,201,21,6,9.6,1.2,3.5,.342,0.1,0.6,.231,1.0,2.9,.367,1.3,1.7,.771,0.8,2.1,0.6,0.6,0.2,1.0,1.3,3.8
Kristin Haynie,DET,G,20,161,20,2,8.1,0.9,2.0,.425,0.2,0.7,.231,0.7,1.4,.519,0.4,0.5,.778,0.3,1.3,0.6,0.7,0.0,0.5,0.7,2.2
Tasha Humphrey,WAS,C,9,67,9,0,7.4,0.8,3.1,.250,0.3,1.3,.250,0.4,1.8,.250,0.3,0.6,.600,0.4,1.4,0.3,0.1,0.3,0.7,1.7,2.2
Crystal Kelly,SAC,F,23,283,23,4,12.3,1.1,2.5,.439,0.0,0.0,.000,1.1,2.4,.446,2.1,2.5,.842,0.9,1.7,0.3,0.3,0.1,1.0,1.7,4.3
Katie Mattera,SAS,C,13,79,13,0,6.1,1.0,1.6,.619,0.0,0.0,,1.0,1.6,.619,0.2,0.7,.333,0.5,1.7,0.1,0.1,0.6,1.0,1.0,2.2
Armintie Herrington,CHI,G,22,323,22,0,14.7,1.2,3.2,.386,0.0,0.0,,1.2,3.2,.386,1.0,1.8,.575,1.1,2.7,1.2,0.5,0.0,0.8,1.5,3.5
Nikki Teasley,ATL,G,10,234,10,10,23.4,1.2,3.0,.400,0.7,1.7,.412,0.5,1.3,.385,0.8,1.0,.800,0.2,1.7,3.5,0.9,0.1,1.2,2.8,3.9
Tamera Young,ATL,F,11,72,11,0,6.5,0.8,2.5,.333,0.1,0.5,.200,0.7,2.0,.364,1.0,1.5,.647,0.5,1.3,0.5,0.5,0.1,0.8,0.8,2.7
Kristin Haynie,SAC,G,9,156,9,1,17.3,1.8,5.3,.333,0.6,1.7,.333,1.2,3.7,.333,1.1,1.3,.833,0.3,1.7,2.0,1.4,0.1,1.7,1.4,5.2
Tasha Humphrey,MIN,C,19,340,19,4,17.9,2.9,7.3,.399,1.0,3.1,.322,1.9,4.2,.456,1.1,1.4,.808,0.5,3.1,0.4,0.6,0.3,0.7,2.8,7.9
Crystal Kelly,DET,F,11,84,11,0,7.6,0.7,2.0,.364,0.0,0.0,,0.7,2.0,.364,1.4,1.6,.833,0.5,1.3,0.4,0.4,0.1,1.0,1.5,2.8
Katie Mattera,CHI,C,2,23,2,0,11.5,1.5,2.0,.750,0.0,0.0,,1.5,2.0,.750,2.5,3.0,.833,1.0,3.0,0.0,0.0,0.5,3.0,4.5,5.5
Armintie Herrington,ATL,G,11,98,11,0,8.9,0.5,1.3,.357,0.0,0.0,,0.5,1.3,.357,0.5,0.9,.600,0.6,1.5,0.4,0.3,0.2,0.8,1.1,1.5
Nikki Teasley,DET,G,11,222,11,7,20.2,1.4,3.5,.385,0.9,2.7,.333,0.5,0.8,.556,0.2,0.2,1.000,0.1,1.3,2.2,0.5,0.4,1.5,1.5,3.8
Tamera Young,CHI,F,10,129,10,6,12.9,1.6,4.6,.348,0.2,0.8,.250,1.4,3.8,.368,1.6,1.8,.889,1.0,3.0,0.7,0.7,0.4,1.1,1.8,5.0
