Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Kristi Toliver,LAS,G,28,864,28,28,30.9,4.3,9.5,.449,1.5,4.0,.384,2.7,5.5,.497,2.3,2.6,.903,0.4,2.3,3.7,0.8,0.0,2.3,1.7,12.4
Marianna Tolo,LAS,C,28,531,28,14,19.0,1.9,4.2,.462,0.0,0.3,.000,1.9,3.9,.491,1.0,1.3,.806,0.8,3.0,1.0,0.3,1.0,1.0,3.0,4.9
Courtney Vandersloot,CHI,G,34,1015,34,34,29.9,4.3,9.3,.463,0.9,2.6,.356,3.4,6.6,.507,1.9,2.1,.901,0.6,3.4,5.8,1.3,0.5,2.1,2.7,11.4
Kia Vaughn,WAS,C,20,355,20,1,17.8,2.3,5.1,.451,0.0,0.0,,2.3,5.1,.451,1.1,1.7,.667,1.1,4.2,1.0,0.4,0.4,1.3,2.1,5.7
Avery Warley-Talbert,NYL,C,26,179,26,0,6.9,0.5,1.4,.351,0.0,0.0,,0.5,1.4,.351,0.5,0.7,.667,0.9,2.7,0.2,0.3,0.1,0.8,1.1,1.5
Lindsay Whalen*,MIN,G,29,874,29,29,30.1,4.2,9.0,.462,0.2,0.5,.429,4.0,8.6,.464,2.3,2.6,.882,0.6,3.0,4.2,0.4,0.1,2.1,1.9,10.9
Candice Wiggins,NYL,G,32,413,32,2,12.9,0.9,2.8,.318,0.6,1.6,.392,0.3,1.2,.216,0.4,0.6,.684,0.2,1.9,0.8,0.4,0.1,1.0,1.3,2.8
Elizabeth Williams,CON,C-F,21,246,21,0,11.7,1.3,2.5,.528,0.0,0.0,,1.3,2.5,.528,0.7,1.2,.560,1.0,3.2,0.4,0.3,0.9,0.5,1.0,3.3
Riquna Williams,TUL,G,29,813,29,20,28.0,4.5,12.7,.352,1.9,5.6,.346,2.6,7.1,.357,4.7,5.5,.850,0.6,3.4,2.6,1.5,0.5,1.6,2.7,15.6
Monica Wright,MIN,G,7,80,7,0,11.4,0.6,2.9,.200,0.1,0.9,.167,0.4,2.0,.214,0.9,1.0,.857,0.1,0.9,1.1,0.3,0.1,1.0,1.0,2.1
Tanisha Wright,NYL,G,34,805,34,34,23.7,2.6,6.2,.420,0.4,1.0,.364,2.3,5.3,.430,1.8,2.1,.845,0.6,2.4,3.5,0.8,0.1,2.1,2.0,7.4
Marta Xargay,PHO,G,20,349,20,8,17.5,1.5,3.7,.392,0.5,1.2,.375,1.0,2.5,.400,0.6,0.8,.733,0.5,1.8,2.4,0.5,0.2,2.1,2.4,3.9
Sophia Young-Malcolm,SAS,F,34,931,34,29,27.4,4.4,9.7,.458,0.0,0.1,.000,4.4,9.6,.462,2.6,3.6,.738,1.4,5.0,1.4,1.2,0.3,1.6,1.9,11.5
Tamera Young,CHI,F,19,325,19,10,17.1,1.6,4.2,.392,0.0,0.0,,1.6,4.2,.392,1.3,1.5,.828,0.8,2.9,1.3,0.6,0.4,0.9,2.1,4.5
Amanda Zahui B.,TUL,C,31,300,31,0,9.7,1.3,3.5,.361,0.4,1.2,.333,0.9,2.3,.375,0.5,0.6,.750,0.8,2.4,0.3,0.2,0.6,0.6,1.9,3.4
Shavonte Zellous,IND,G,23,511,23,1,22.2,2.7,7.0,.379,0.3,1.3,.241,2.3,5.7,.409,2.8,3.6,.771,0.5,2.3,1.9,1.0,0.3,1.2,3.0,8.4
Sylvia Fowles*,MIN,C,18,521,18,18,28.9,5.7,11.3,.507,0.0,0.0,,5.7,11.3,.507,3.8,5.2,.734,2.3,8.3,0.8,1.0,1.6,1.8,2.4,15.3
Damiris Dantas,TOT,C-F,32,663,32,20,20.7,2.6,5.7,.451,0.2,0.5,.400,2.4,5.2,.455,1.6,1.8,.911,1.3,4.3,0.9,0.6,0.4,1.1,2.2,6.9
Erika de Souza,TOT,F-C,34,821,34,32,24.1,3.2,6.8,.472,0.0,0.0,,3.2,6.8,.472,0.7,1.3,.511,2.3,6.5,0.9,0.7,0.8,1.3,2.8,7.1
Reshanda Gray,TOT,F,27,288,27,1,10.7,1.4,2.8,.487,0.0,0.0,,1.4,2.8,.487,1.2,1.8,.688,0.8,2.1,0.2,0.3,0.3,0.7,2.1,4.0
Kalana Greene,TOT,G,13,243,13,6,18.7,1.5,4.3,.339,0.2,1.1,.143,1.3,3.2,.405,0.9,1.1,.857,0.5,2.7,0.8,0.7,0.2,0.2,1.5,4.0
Brittany Hrynko,TOT,G,7,18,7,0,2.6,0.1,1.0,.143,0.0,0.7,.000,0.1,0.3,.500,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.1,0.4,0.3
Jennifer Lacy,TOT,F,27,494,27,15,18.3,2.3,5.3,.434,0.9,2.8,.333,1.4,2.5,.544,1.0,1.4,.757,0.7,2.5,0.4,0.3,0.4,0.7,2.1,6.6
Samantha Logic,TOT,G,27,342,27,0,12.7,0.7,2.8,.240,0.2,1.1,.194,0.4,1.6,.273,0.2,0.3,.857,0.3,1.4,1.1,0.3,0.3,0.9,0.7,1.8
Renee Montgomery,TOT,G,36,643,36,7,17.9,2.3,6.2,.372,0.9,2.9,.311,1.4,3.3,.427,0.8,1.0,.811,0.2,1.5,2.8,0.8,0.1,1.5,1.7,6.4
Erica Wheeler,TOT,G,20,229,20,0,11.5,1.9,4.2,.446,0.3,1.0,.300,1.6,3.2,.492,0.5,0.8,.625,0.2,1.0,1.4,0.6,0.0,1.4,1.4,4.5
Damiris Dantas,MIN,C-F,16,267,16,4,16.7,2.3,3.9,.581,0.1,0.2,.667,2.1,3.7,.576,0.9,1.2,.789,0.6,3.3,1.2,0.2,0.3,1.1,2.3,5.6
Erika de Souza,ATL,F-C,17,492,17,17,28.9,3.9,8.6,.459,0.0,0.0,,3.9,8.6,.459,0.8,1.4,.542,2.7,7.5,1.2,0.9,0.8,1.8,3.1,8.6
Reshanda Gray,MIN,F,10,37,10,0,3.7,0.3,0.7,.429,0.0,0.0,,0.3,0.7,.429,0.0,0.3,.000,0.2,1.0,0.1,0.2,0.2,0.4,0.5,0.6
Kalana Greene,SAS,G,11,219,11,6,19.9,1.7,4.7,.365,0.2,1.2,.154,1.5,3.5,.436,0.7,0.7,1.000,0.5,2.9,0.7,0.7,0.3,0.3,1.6,4.4
Brittany Hrynko,SAS,G,5,15,5,0,3.0,0.2,1.2,.167,0.0,0.8,.000,0.2,0.4,.500,0.0,0.0,,0.0,0.0,0.2,0.0,0.0,0.2,0.6,0.4
Jennifer Lacy,LAS,F,8,176,8,4,22.0,2.3,5.5,.409,1.0,3.4,.296,1.3,2.1,.588,0.0,0.0,,1.0,2.9,0.6,0.3,0.1,0.6,2.6,5.5
Samantha Logic,ATL,G,4,23,4,0,5.8,0.3,2.8,.091,0.3,2.0,.125,0.0,0.8,.000,0.0,0.0,,0.5,0.8,0.5,0.3,0.0,0.3,1.3,0.8
Renee Montgomery,SEA,G,17,303,17,2,17.8,2.4,6.2,.377,1.2,3.0,.392,1.2,3.2,.364,1.2,1.4,.870,0.2,1.8,3.0,0.9,0.2,2.0,2.1,7.1
Erica Wheeler,ATL,G,17,203,17,0,11.9,1.9,4.1,.457,0.4,0.9,.400,1.5,3.2,.473,0.4,0.7,.500,0.2,0.9,1.5,0.5,0.0,1.2,1.5,4.5
Damiris Dantas,ATL,C-F,16,396,16,16,24.8,2.9,7.5,.383,0.3,0.8,.333,2.6,6.8,.389,2.3,2.3,.973,2.0,5.4,0.7,0.9,0.6,1.1,2.1,8.3
Erika de Souza,CHI,F-C,17,329,17,15,19.4,2.5,5.0,.494,0.0,0.0,,2.5,5.0,.494,0.6,1.2,.476,1.9,5.5,0.5,0.5,0.8,0.8,2.6,5.5
Reshanda Gray,ATL,F,17,251,17,1,14.8,2.0,4.1,.493,0.0,0.0,,2.0,4.1,.493,1.9,2.6,.733,1.1,2.8,0.2,0.4,0.4,0.9,3.0,5.9
Kalana Greene,MIN,G,2,24,2,0,12.0,0.0,2.0,.000,0.0,0.5,.000,0.0,1.5,.000,2.0,3.0,.667,0.5,1.5,1.5,0.5,0.0,0.0,0.5,2.0
Brittany Hrynko,TUL,G,2,3,2,0,1.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jennifer Lacy,CON,F,19,318,19,11,16.7,2.3,5.2,.444,0.9,2.5,.354,1.4,2.7,.529,1.5,1.9,.757,0.6,2.4,0.4,0.4,0.5,0.7,1.8,7.0
Samantha Logic,SAS,G,23,319,23,0,13.9,0.7,2.8,.266,0.2,1.0,.217,0.5,1.8,.293,0.3,0.3,.857,0.2,1.5,1.3,0.3,0.3,1.0,0.6,2.0
Renee Montgomery,MIN,G,19,340,19,5,17.9,2.3,6.2,.368,0.7,2.9,.236,1.6,3.3,.484,0.5,0.7,.714,0.2,1.2,2.5,0.7,0.1,1.0,1.3,5.7
Erica Wheeler,NYL,G,3,26,3,0,8.7,1.7,4.3,.385,0.0,1.7,.000,1.7,2.7,.625,1.3,1.3,1.000,0.0,1.3,0.3,1.3,0.0,2.0,0.7,4.7
